"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70"
20.1700298984133,20.0017386354891,20.9754645227084,19.303995252952,19.5232520170861,19.9891962257939,19.301219901125,20.0059937933553,20.0898002831142,19.6861251627422,19.8509328614752,19.6772298702242,20.2058969679949,20.1620777689107,20.0133625244735,21.423427486678,19.9159734653272,20.1467855485038,19.5231446825189,20.3914338650766,20.357403318634,20.8613435783458,20.1987488708186,19.8183465569025,20.5134211705679,20.076844456539,21.0689050808426,19.7666468781875,21.3121728394684,22.9558037174886,22.8114115126359,24.779003030557,23.9325110629585,24.3887792857102,25.6423585404401,24.6717121647646,24.2169895028636,24.8711711586917,23.5794791945097,23.6199715055889,23.0783975763864,22.5668533818773,21.1580444856669,21.55982819977,21.0101934106479,21.0609986184362,19.6190701504721,19.200815694321,18.5027917981177,18.4502105426191,17.7418015399397,17.7518832199501,18.017421514479,17.6778562168581,17.9489564548932,17.5755843047381,17.7312215419436,18.2250143288865,18.4954274080419,18.4756294366872,17.5826736130165,17.6250715163125,17.996995135953,18.0477122818966,18.3892186003857,18.369482709038,17.6750139888624,17.8575068218231,17.7989077218862,18.8307756810199
17.6179459787151,20.9558442252415,19.4392624428183,19.0424549063332,21.2100249735991,21.9390105343496,21.7325384239682,20.3098583321373,21.3601679622802,19.9571839415589,20.5840894562723,18.7533925645588,19.0621923847176,20.7792924956633,23.114520343143,20.9142864288744,18.6942670239476,18.0716297282831,20.8606366825612,16.4308481149632,20.9029294025285,21.2639054529649,22.0274184057622,20.136797962142,18.7351897024285,20.2317253434808,21.8552921047731,21.4503115353948,22.9547318672373,24.5989630064855,25.8792332747956,23.9534331439769,26.4433353108538,26.4189961114925,25.0261697235727,22.7481963792302,24.13937366635,23.5404507657271,22.3807142148453,23.377680842531,21.8621607599409,21.6843546360778,24.0242999116549,19.6140974844151,20.9088541821175,19.725724314054,21.2287222463921,18.224491189891,16.8419101152073,20.7805462778153,16.7988161406914,17.8657141878041,18.8321308143454,18.7097845798563,19.6947181003759,17.9912314228999,19.0317449391397,17.4814706653541,17.7430780650453,18.0841238295926,17.6818269833437,15.7209260719611,18.1626169805656,19.5044538982247,16.2025001094423,19.7363954885372,15.1916786842046,17.2906435352444,19.041920666883,17.7790205359617
16.0514631965095,19.7829958486261,17.5757932049793,22.4488082673101,18.5665974834104,20.2822070781074,19.3292987069162,22.9253039962091,19.9946739039246,19.5795222822155,15.713464435941,18.8296385088975,18.0317409467082,19.2531044505869,17.8067481504354,19.5329849227678,20.52909153631,22.4602463496257,22.8479176855312,18.4698317351865,19.4078379663474,20.7482341460859,20.5772695011221,17.6970786286735,18.6881845698105,19.3317986058719,19.7501026877197,19.8454786827412,19.7451501346526,21.1278544314769,21.5790836734862,20.7614714924051,17.3349549103267,19.2559634748404,17.3396080812919,21.2546152309487,22.2138372121816,19.8637572681679,17.8435950844075,23.4243155941605,21.463281195253,22.5095555790892,19.4952328760102,18.808991592722,22.1634139419765,24.3356261874359,22.3412491272785,27.7472180472777,24.1245705819113,21.7572615825596,29.4144324035215,22.2880137377014,23.0927135840434,23.0486748255191,24.8680009831234,23.6351617420287,22.1742757891002,22.9951979357704,20.3255503272836,18.0487650548156,19.0448478826312,20.6065207833413,15.2316107884635,17.4704736925693,17.9592949083292,16.0244857019071,19.5452637119087,19.0187179959076,18.6573010490266,16.8694977789305
20,20,20,20,20,20,20.02,20.04,20.06,20.08,20.1,20.12,20.14,20.16,20.18,20.2,20.22,20.24,20.26,20.28,20.3,21.3,22.3,23.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,23.8,23.3,22.8,22.3,21.8,21.3,20.8,20.3,19.8,19.3,19.05,18.8,18.55,18.3,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05
20.0319730953603,19.977033973,19.9556409743079,19.8664241859479,19.4682954250528,20.2116931609605,20.0565840509262,19.9263927939514,19.9656916864874,20.0334859638787,20.2015103552308,20.0631306122078,20.2304055188099,20.2831736859871,19.8729499829716,20.1041886721822,19.9746515551245,20.0935954985311,20.0604750931219,20.2126544789157,19.6729498491786,19.8067139880876,20.0426946030263,20.1008144923204,20.1174661467196,20.1655244795485,20.0112167345627,20.4852090547024,20.6601879078119,20.3668836354959,20.0647215137169,20.4355331093133,21.1115727402893,22.091154740041,23.2211955524227,24.3206812737076,24.452736535977,24.3097755784925,24.223500172164,24.1926746944733,24.319444592273,24.4843109414337,23.5941672234366,23.504354024487,22.5334045792919,22.3683440603959,21.68716282703,21.3778903244588,21.0128629926133,20.5891118422467,19.5680716064948,19.4715240964055,19.0844283001549,18.6406658648587,18.5889819373513,18.1608502339827,18.0535278262932,17.9423021487212,17.9718632698695,18.4568373911686,17.8468292073276,18.4175644626169,18.0408874440009,17.7218248471448,17.7942483381579,18.4126404773264,18.0819131443317,17.6742730635302,18.2695477753414,17.7525256278556
19.4221944601839,20.3376857256311,20.7291000638413,20.2278235686786,21.265751504397,19.5790777507527,20.3812365665981,18.5768997945816,19.7373999400942,21.005761853972,19.8985188944659,20.7036598113306,20.489692269009,20.2242131568231,20.6635110334597,20.1710205922056,20.209004720562,19.6409387896757,19.9919299337231,18.1177874571786,20.8434700508102,25.0041014415473,24.224384387324,23.7911432182097,25.3930428458625,24.6652135807612,25.3198308931149,24.6132575610844,24.3001743182009,24.2515460675884,24.2883637317859,22.5251305061464,23.8052263445243,21.8810733094159,21.9017854219984,20.3053552101611,20.6847889872671,21.021501691485,20.9326150140368,18.345495749283,18.5297936817728,17.8968440235407,19.1956351242385,17.4587978875062,19.1144093778711,17.880596809184,17.4211674388842,19.2350127739711,17.8641444889884,19.5961825675927,19.0441450106127,17.4718197900069,18.70233246832,19.0027707792295,18.9310049439634,17.2468492378475,16.5703148169387,17.3586825286835,18.9469832717783,18.3317465963597,19.6042516885166,17.9447860684778,18.910244837316,17.1650279511139,17.6097417324887,17.515176639869,19.0570695852423,17.6366983248277,18.4196095935563,17.1819469409651
20.7047145135543,21.3341304311481,19.8555048328389,19.4017668570339,20.4976237644051,20.0465545973642,21.5416010426903,19.5575718044777,19.7356058984554,18.1440756646626,19.6521112346464,20.2202465559535,19.4860518715555,20.0876295509536,19.4294657154978,19.6347851536977,21.2855444397756,20.0621416153339,19.8237166428154,19.1579827158415,20.0654296485218,20.7414246933846,19.2196252406127,19.7923481178997,20.2851065131533,20.4350660790059,19.3418433735297,21.1196076422569,20.9541968096064,19.8002740296219,19.6068788041042,20.0646133373558,20.1507531726001,21.3549935696032,23.2370316927812,22.8080184292718,24.0525148755179,24.1569698411711,23.6858625033567,23.8365193982158,25.7528286534578,24.6761601071933,23.7560247127452,23.8865975879726,23.2490001329848,22.9126069967574,23.3049443093703,21.7398347769345,23.8858117237031,20.2782616178727,19.1901788804368,21.2088567934366,17.4919310039012,19.6858035698448,19.2435576986326,18.4873059778986,17.9289365543736,17.1056780651727,19.2654704045707,17.9989534540713,17.4964366754366,18.811626961177,18.2451297701945,16.8776443068022,18.3396640932635,18.3797488387153,17.5018347572142,17.1893760070579,17.4960249589561,18.0183068239348
19.4359337531382,21.3794290459684,19.7164215565875,19.4464707383668,20.4165759332119,19.7666046315073,18.0495279870582,20.0710445153552,16.4406792493176,18.0167303947656,19.5764333992823,19.5301165693139,19.0827719436738,24.0098679576599,23.7565782115393,21.4581144848612,13.6669416003939,22.4047790215322,16.849692829064,18.7004174043142,20.9459326484124,18.8483078458941,19.250322731832,22.1066635824342,22.1109004281586,19.154765525112,22.6465308024379,20.9097257931199,19.6029542389954,21.351497746521,20.6970233774661,19.8954860242625,17.9831536193328,21.654362115207,16.6518571572456,21.1013288773296,22.1722608603777,20.2712418525154,23.9214870324448,20.2979797087477,23.3385893281689,17.780606645139,16.9278008930668,22.4236547989652,21.3869686525746,21.573529053442,24.217516373406,23.3067474289698,23.1505156527831,22.5778523087284,23.3479053047196,21.1174646926306,23.9322314661008,26.0142908281906,23.9966743050616,18.7963914054408,23.7636225613348,21.3447594017829,23.3908637215449,21.1773534205303,22.3015185375687,19.9053614720061,21.2364896291212,18.569444720821,19.5122404487237,22.1975076474422,21.7237803011118,14.041507393765,17.726000984575,19.0361703996216
17.6740940348684,20.7695167996905,22.7283015553128,20.1011009369837,19.4872526362313,20.1950753317396,21.2798356435761,20.0114390094962,22.0928718084316,18.9565085975536,19.9016373517504,18.329416855335,18.7119383019169,19.1067541077659,17.9692034542043,20.8555469855553,20.0507427172386,19.4929720369754,18.8063738626579,22.2547103360856,19.1154598352879,23.3361099991075,24.1934804601748,17.6306431367299,21.5417192720854,23.1329508039008,20.7634260184738,22.7147071856967,23.4737202557111,24.2842149294503,22.9765324294135,22.5543150729988,22.492963518179,26.3297427500611,21.0045618799012,23.280846045538,21.1654790991454,23.795245980282,20.2669251344517,19.4712250222935,20.8275947955918,19.0072491668617,18.237983766819,15.6552129942732,19.1718311784613,17.7834820430659,20.0730820885823,15.6007503522853,20.5101821954382,16.3817353965613,17.3425799543123,17.2328600268479,18.9191550796386,17.3734118947469,21.3431987166411,19.4918510478318,16.5272370978578,18.8615289445037,18.8211525656637,18.4826606842815,16.5944482564295,18.8624170463333,16.8841157264817,17.6718064760619,19.8992111047718,17.0040045783197,19.1742346659592,17.8824340788092,19.3066209349392,16.8348792352367
18.4678807208183,19.8438520388622,19.6600244311361,19.2842071018483,19.054927056777,20.6779789124293,20.8005282819601,20.2756255645753,20.4312229928187,19.8180820017868,22.0904248266221,19.278369775096,18.432471036312,20.797688597859,19.2164477695398,19.6879569935206,19.8253681460159,19.1202877836429,18.7761280016988,20.8203972144506,21.034734852908,21.283062612426,20.1963946506774,22.8004646425656,20.9388095674194,19.1518052776666,19.7004902682966,19.1401836443469,21.4374879076026,23.2035459245955,21.7912638714436,23.7268117560834,25.555247727627,25.4213358286461,23.0019839171073,23.4409173393942,24.4624170763453,24.3878583704929,24.5181436429865,22.6540000412371,23.3112155326779,23.4517562815588,22.2114515295026,22.0448619253122,18.4492624531595,20.4954183496518,18.1887764501916,17.38963752128,18.9973655959234,19.1401632440055,17.2390034141653,18.2458001067524,19.7989298927276,19.5448321992917,18.3575570875095,18.9425871090208,19.0473573128796,19.4261056561208,19.0364914255774,16.3154824073711,19.0648107372661,19.5592530047841,17.7470862234552,17.4192968121329,19.9203356141261,17.0497514050131,17.9587755403001,17.7200885388918,17.2516112499626,17.1557248011838
19.1488973721548,20.7410511526791,20.3350988784135,20.4764381970718,19.5953261416024,18.0221007971667,19.0496786182476,20.9914959904721,17.9147857369181,19.8125116205142,19.429920343862,20.6065027923575,20.3230358488979,19.5838804956895,21.1819351060076,20.8562087447193,20.7807719561726,20.0604906259815,18.2892234409216,19.6959205337073,22.1036736361152,20.6793265863739,18.9657093343238,19.7272892399962,20.8411651783157,21.1534628606229,23.0012056376356,23.4804131166827,24.6381600804203,25.1690097876572,25.3360169162219,24.7076233303191,24.8178046240025,24.3386635447884,23.4684204272709,24.6077445155716,25.9677603237658,22.6424768727287,20.676093481887,22.6078727875957,21.865188930576,20.3451702880668,22.1716857268525,22.449842389031,20.0206740965226,19.1813406105843,19.3427231625772,19.8454758672573,16.4937006320256,21.6633141041536,19.2206201006037,17.4074749138912,17.4928192381285,17.5894407446128,16.5413696939724,16.9025355308502,19.7854230072829,17.9390056087635,16.1474656424906,18.9270796735267,18.1770192402854,19.7891413348519,16.6232274186203,16.1662426536642,17.3797747212084,19.1234359685422,18.9599123556265,17.791356441619,17.5946892469719,20.0544254149026
20,20,20,20,20,20,20,20,20,20,20,20.02,20.04,20.06,20.08,20.1,20.12,20.14,20.16,20.18,20.2,20.22,20.24,20.26,20.28,20.3,21.3,22.3,23.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,23.8,23.3,22.8,22.3,21.8,21.3,20.8,20.3,19.8,19.3,19.05,18.8,18.55,18.3,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05,18.05
20.0842376253481,20.1300710376277,19.7570143895222,19.7957391309115,19.9611577107975,20.1107864469414,20.1346492969728,20.0230106987616,19.6739652474152,19.8864631962068,20.2260376562169,20.3295937764737,20.345191075928,19.7471959092406,20.0694301909788,19.7426887294254,20.0519080920504,20.0185871938424,20.186529564426,20.3634839005034,20.1485071898153,19.993286164905,20.2552268909472,19.9809515813211,20.242478604874,20.0932159853509,20.1995784449173,20.2192594144016,20.0460175578186,21.48445862788,22.3186295009543,23.6482284580357,24.4367239303078,24.3230538502529,24.1850860463008,24.4029603072527,24.4465178922494,24.0836169448137,24.0417653397889,23.9373207200541,22.9855305453615,22.9792945365613,22.4318651453311,21.7569835211697,21.2999522507135,20.396981333233,20.1017963681612,19.9906869272027,19.0323005109662,18.8166448385974,18.6461448276078,18.5032949995541,18.068022465566,17.7336518628672,17.9743599339044,17.949888937334,18.1971009379248,17.7958645814485,18.0517502416647,18.0870613846007,17.5889702578323,18.1519448793424,17.957906476577,18.5501968652214,18.0625856388956,18.0337878022003,17.9726451113864,18.1808494712356,18.011886004485,17.7843918095921
20.0953204232554,18.9840937903624,19.6727641734588,20.3279401800204,19.5207094809803,19.7949722469454,19.4811632380525,19.6029279830093,20.3280900184057,19.7692332196217,19.7212378190486,19.9479928259091,20.2074171775879,20.7298849811401,19.8308666805582,19.1566205674255,19.6170211348245,21.4918566955294,20.4105878279893,20.0214135511698,18.9442990040944,19.5186064812011,20.7458927577492,20.0756171213724,19.4125465194478,20.3623119841407,21.061524343818,19.8339334089138,19.8636948616466,21.2919265199842,21.5232094492137,20.7997414177727,20.347749563777,20.0976761200134,21.8369520086394,20.7407636100132,20.803519537217,22.7140594650301,24.2977173540995,24.3839753624322,25.0102768189784,24.3743411168542,22.8276854472318,24.653831264455,24.0925082024048,24.5111331122664,23.8833944197658,24.244926116878,22.2629549366808,22.1911494272335,21.4457855006718,20.6651763803558,20.7342131559161,19.5941983957285,20.2537956191067,18.7960306608552,18.7878902360719,20.1646826419968,18.2647187568768,17.7803590527752,19.2072877111774,17.4843603034401,18.5414242207662,18.3336473487483,18.3917313661272,18.8598569246938,18.4648860487318,17.2394913184253,18.3227046102604,18.1434520932569
20.128219517875,19.9950351926653,20.003446805386,19.8277970589798,19.9024180975719,20.1207550150947,20.0326738756915,20.1540022854157,20.0006471887795,20.30447981619,20.1316268688359,20.017445148773,20.0057906057289,20.126438414403,19.84724247621,20.5671092759313,19.6523121225851,20.1560631298441,20.2709963681942,20.2445345328498,20.073604321481,20.0949422248717,20.1699862453582,20.0402090133448,20.3293521697598,21.4491056078677,22.5373744729309,23.253384824648,24.5899290511679,24.5142288574726,24.5373293289124,24.0880681121294,24.2726006909933,24.3334009326344,24.39403905599,23.9786867912592,23.2717557455147,22.8265001238215,21.9058375468205,21.768708381893,21.1872278766914,20.8340686843965,20.5381923728349,19.9418770868664,19.4908631999426,19.3876883749558,18.8738784601288,18.5187718595901,17.9832854600067,18.1781319196218,18.0890193898113,17.8330460720909,17.8126546929113,17.9893005980599,17.9660631389853,18.0214801340672,18.4646891129328,17.9991486093862,18.3603275328103,17.9718605507994,18.2091947240144,17.6406721254837,18.2531572585469,18.1168617534438,17.8091942403467,18.2184227100754,17.9322892999604,17.7644747143644,17.8982790141266,18.0014946477212
21.3259672470973,22.3767541732967,21.4847370403553,20.9815751234268,21.9066211840644,20.364565482394,18.7232457309405,21.5937905761858,20.2250808633586,19.9354127774894,18.7362978253784,22.1848065185301,18.3033899209489,20.4323118905821,19.8881257796471,20.8043912901276,20.5691820660619,20.7332662672655,19.9578194569902,19.0392793069979,19.641985568845,18.1602611643954,20.1255772101096,20.1007093221094,21.9136980534072,22.8376360621225,23.5559282867433,24.0712545332401,22.4835949827112,23.1732371848158,23.0323848900582,25.8904389240342,24.5191238463064,23.3230354799395,24.1664793842678,24.3683490195709,23.2835918323488,23.5251394575343,22.100471203652,19.7066888666853,21.0680767523418,20.1576170369773,19.7685880559934,19.8482048766792,18.4632525792603,19.5738812357745,17.3509455710379,18.6632669217825,16.6284542973392,19.6851308349977,17.5851887794288,17.7097085596162,16.907625511404,18.5705938297188,18.6772690914892,18.7018431142858,17.7270828477165,16.8123566406253,18.4596792930953,17.9830281130877,18.1335177560846,15.9289034026559,17.3279196364691,16.5168888319727,17.7061836650559,18.8900925538677,18.7878530722256,19.0647072311759,17.654867781992,18.1908577684785
